time_value,geo_value,state_med_conc,activity_level,region_value,national_value
2022-06-04,dc,5.772163935510006,7.0,6.90168121418197,7.22381681214419
2022-07-02,dc,6.175054753390774,8.0,6.347146266753201,7.919451471635691
2022-06-25,dc,5.026501400635443,7.0,6.231397556300024,7.2177121781219675
2023-07-29,dc,4.609931150606264,7.0,3.1959869080360344,2.6598715520056477
2024-01-27,dc,14.09613843932418,10.0,10.953293144918169,8.15791195288097
2022-11-26,dc,1.1121333108450018,2.0,3.207317808063194,5.39243709162515
2022-12-03,dc,5.203208802197052,7.0,7.050898595303196,8.582128010948434
2023-08-12,dc,4.008644406597761,6.0,4.473808127664499,3.9146487284278892
2023-01-21,dc,1.5368887249397667,3.0,6.7402757928473624,5.701226148947399
2023-06-17,dc,1.530746719439323,3.0,1.2035274219865695,1.1576788075152558
2024-04-06,dc,2.835643561058456,4.0,2.421381384922199,2.089119032784404
2023-12-02,dc,4.764000684887229,7.0,5.62552455432858,7.551099470955711
2024-01-13,dc,12.298816606595464,10.0,10.3699923153957,10.151105972389214
2023-05-13,dc,5.249345108776348,7.0,1.7688987521496264,1.9579629589720895
2023-09-02,dc,4.604606875335289,7.0,6.446189945190888,5.6599519309712445
2024-06-22,dc,5.676411822842533,7.0,3.27072397975427,3.0138146731451627
2024-05-18,dc,1.1595711563870943,2.0,1.3922462323804092,1.5296572616428368
2022-08-20,dc,2.5738457980432607,4.0,6.460795343025026,6.789899266237361
2023-03-04,dc,0.14960417606663606,1.0,3.861193629940645,5.140581123845883
2022-10-08,dc,1.4359530751046288,2.0,2.109555777710762,3.473413204288853
2024-06-08,dc,3.3899466699475638,5.0,2.0445821222783978,2.182508301295843
2024-05-04,dc,2.981153402166169,4.0,1.324565718674041,1.3312541534872606
2024-02-24,dc,4.851708243272057,7.0,8.817641910813363,5.964976570074915
2023-03-11,dc,0.02652711207733575,1.0,2.8159198465796518,4.470721532688801
2024-05-25,dc,1.3576910795687507,2.0,1.569170600101271,1.6679010492235298
2023-08-19,dc,9.641398361582484,9.0,5.144897009778413,4.34551254142467
2023-08-26,dc,6.095493771681532,8.0,5.965815376269866,4.928460463003365
2024-05-11,dc,1.5076225091286222,3.0,1.3339119946101796,1.364568684953574
2023-07-15,dc,2.0287340469293498,4.0,1.97433022311029,1.8397547308941802
2023-02-18,dc,0.14086422123008466,1.0,5.48930257739147,6.261954680964408
2023-02-04,dc,1.624232414267308,3.0,7.033921114718183,6.134214649242879
2023-12-09,dc,9.838375013327969,9.0,5.900493926472899,8.579611677511679
2022-09-03,dc,2.500715086332408,4.0,6.283808637704309,5.8386493595092945
2023-09-09,dc,7.42216659659201,8.0,6.656504439777173,6.235871739049877
2024-07-27,dc,10.066639728554318,9.0,8.714442394240544,6.661786776175179
2023-01-07,dc,11.657242568491673,10.0,10.892750770146867,8.313777457681223
2024-08-24,dc,9.964288925166287,9.0,9.870328052299568,8.198974340813665
2024-02-10,dc,7.372052188967505,8.0,9.362877877039136,6.953178308804942
2022-10-15,dc,1.2066952659069232,2.0,2.1085666970860673,3.379504809909491
2022-08-06,dc,5.054210913735366,7.0,8.48116032800392,7.900330285935948
2023-08-05,dc,6.460567916610036,8.0,3.8421985670595005,3.2308816282951645
2023-12-30,dc,20.170348621326184,10.0,12.98678838625147,13.426612343006465
2023-03-18,dc,0.19505856721011183,1.0,3.0188311124701697,4.710454071720841
2024-09-28,dc,1.0,1.0,3.913384845234591,3.95016400455367
2024-10-19,dc,1.0455784217144641,2.0,1.9000842423375106,1.9350640616339883
2024-06-15,dc,3.3141357636718793,5.0,2.4456478878234913,2.435796349356761
2024-08-31,dc,9.569040625420781,9.0,8.948979752590354,7.7763183226701
2022-11-19,dc,1.0821032324774467,2.0,2.694505418819662,4.598416422726083
2022-07-23,dc,6.7438557264530505,8.0,9.503478290766331,9.550351810618482
2023-07-22,dc,4.1735178234123,6.0,2.2629612961000367,2.0944354448040565
2022-07-16,dc,5.3851073641704135,7.0,9.219803699052214,9.018522631132036
2022-12-31,dc,7.217269752622976,8.0,13.001152219708578,10.840910193265492
2023-07-01,dc,0.7395918639428238,1.0,1.6522469883604698,1.3544904926571018
2024-06-01,dc,1.891378457355823,3.0,1.8184410776040953,1.9196465267735272
2022-09-10,dc,2.6554192095771563,4.0,5.885548183532887,5.561184611471148
2022-12-10,dc,21.176989394353676,10.0,6.285863112302053,8.437218754250006
2024-10-05,dc,1.1306614811583553,2.0,2.931666577723275,2.8019903809311764
2024-01-20,dc,6.370347227515151,8.0,9.348648987773736,8.363850738642606
2024-09-14,dc,4.929284245077245,7.0,6.691304597186898,6.655678919047137
2023-12-23,dc,9.064582928579112,9.0,10.287101916739879,11.338205199943935
2024-09-21,dc,4.777691411502201,7.0,5.28272907662674,5.2812205813309445
2022-07-30,dc,9.853810347609253,9.0,8.693203767961982,8.857882889406902
2023-11-04,dc,2.026932292432601,4.0,3.2453955078210743,4.318962366906735
2023-06-10,dc,0.7392058314922622,1.0,1.2472849208234236,1.138646516176122
2023-12-16,dc,10.907643569345815,9.0,7.2639137589631595,9.706204999520299
2022-09-17,dc,2.183050957554471,4.0,4.918244537366946,5.142476786077141
2022-12-17,dc,11.436282837456767,10.0,7.50857896357271,9.000582166153498
2023-09-23,dc,11.001361796640069,10.0,4.329656206014256,5.33174110167687
2024-07-06,dc,3.3424618211608803,5.0,4.599449337342172,4.447756676424531
2023-09-16,dc,11.51148149884989,10.0,4.77011363958222,5.579832672813993
2024-03-16,dc,1.9184118439161455,3.0,3.8970494782418355,2.9234374035800426
2024-09-07,dc,4.909860139357875,7.0,7.720927511061101,7.375129653235615
2023-05-20,dc,0.06500629668046468,1.0,1.5790380854694166,1.6860578363007623
2024-08-17,dc,13.47001903901073,10.0,9.439358973065787,7.937802818965551
2022-11-05,dc,2.4280365664312944,4.0,2.6006038919502683,4.067804421843559
2023-01-14,dc,1.7993514176763163,3.0,7.251596773068978,6.029570303401613
2023-10-07,dc,6.546316272864094,8.0,3.1860967700028398,4.470744999084346
2022-10-01,dc,1.6103554372335789,3.0,2.460461372476355,3.7251455637545625
2023-11-18,dc,3.8784595343272326,5.0,3.635995928877021,5.234065439265072
2024-08-10,dc,9.183818461545648,9.0,10.37224457881053,8.222365696122223
2024-02-17,dc,8.313098713589051,9.0,8.932921674184477,6.552185867668914
2024-04-20,dc,1.1586158851149848,2.0,1.5836252615793698,1.5208429691245278
2023-04-08,dc,0.04900246629638706,1.0,2.3852193899432343,2.9049761284820743
2023-04-22,dc,0.008819759025549502,1.0,1.7917425835325842,2.1682622099554676
2024-07-13,dc,11.694413204914685,10.0,5.839661053731842,5.4769371973983
2022-06-18,dc,8.47906332198664,9.0,5.886034937182446,6.69875215686778
2023-05-06,dc,0.009187516900878651,1.0,1.9078794558685783,2.049387369309628
2024-08-03,dc,5.32782168526205,7.0,10.31307102332109,8.04561086713608
2023-10-28,dc,7.933938161950425,8.0,3.157188020912779,4.061504631469786
2024-03-02,dc,7.340329463862339,8.0,7.220137264242391,4.935880347974075
2024-03-23,dc,1.8142439145602967,3.0,3.0887601804508993,2.518054484127927
2023-01-28,dc,5.973421274622156,7.0,6.829698211390246,5.804668206659576
2023-04-29,dc,0.04398124604801539,1.0,1.6867369508694998,1.892072405463939
2022-08-27,dc,1.9826759613210292,3.0,6.623400661696164,6.522764971717187
2024-06-29,dc,8.734605263500141,9.0,3.970879839488801,3.827272520071471
2022-07-09,dc,15.031644306803742,10.0,8.258226498663921,9.282657247267704
2024-02-03,dc,4.091696805919191,6.0,10.048914339094566,7.019405532208694
2023-04-01,dc,0.0305222313363524,1.0,2.9988548136681388,3.4547164790353753
2022-11-12,dc,1.4439431457240843,2.0,2.3698584158494165,4.16566152815288
2023-04-15,dc,0.08187142745089163,1.0,2.1589920625597108,2.7872200163035217
2022-10-29,dc,1.2017030896583256,2.0,2.7350031459492,4.029488863003323
2023-03-25,dc,0.15919634029386243,1.0,3.708442165349462,4.400414434015628
2023-06-03,dc,0.042522441344097564,1.0,1.4230159768711803,1.2903595250980617
2022-12-24,dc,6.842564234041481,8.0,9.910576121808795,9.45640959772539
2024-04-27,dc,1.136033489231066,2.0,1.412155665914299,1.3643779577860444
2023-07-08,dc,2.9412843141091995,4.0,1.9471747381035451,1.6230861421988532
2023-10-21,dc,0.8813653127791627,1.0,3.1326604504932583,3.8446021312213627
2022-08-13,dc,7.1642728797960595,8.0,7.140479316670037,7.252818031393442
2022-10-22,dc,0.9308425543310748,1.0,2.2522478016340477,3.457602115529286
2022-09-24,dc,,,4.727034937085796,4.584053109698752
2023-02-18,fl,4.202438115730018,6.0,5.48930257739147,6.261954680964408
2023-08-12,fl,5.2730280713557045,7.0,4.473808127664499,3.9146487284278892
2022-04-16,fl,1.6781239593013708,3.0,1.9262807784606053,2.104660801346302
2022-06-11,fl,11.109647199720236,10.0,6.469761142300799,6.820274971096861
2023-10-28,fl,2.279809448374494,4.0,3.157188020912779,4.061504631469786
2024-05-04,fl,1.2793314426399696,2.0,1.324565718674041,1.3312541534872606
2023-09-16,fl,2.8337547734619593,4.0,4.77011363958222,5.579832672813993
2022-09-10,fl,5.701013799796831,7.0,5.885548183532887,5.561184611471148
2022-01-29,fl,13.113913495289246,10.0,14.009215897986891,13.728127920850664
2023-10-14,fl,3.744981233435498,5.0,3.1601173256288515,3.811378241927873
2024-06-15,fl,5.482586620271475,7.0,2.4456478878234913,2.435796349356761
2024-03-09,fl,4.0412584223264645,6.0,5.1835177428913255,4.062828323893268
2023-02-11,fl,2.9553899997237885,4.0,6.841892929408317,6.074211610610641
2022-08-20,fl,5.458991436298127,7.0,6.460795343025026,6.789899266237361
2023-03-11,fl,1.5872409787299584,3.0,2.8159198465796518,4.470721532688801
2023-06-24,fl,2.018461660475599,4.0,1.3722672166715442,1.2023278232892203
2024-08-10,fl,12.320041421390677,10.0,10.37224457881053,8.222365696122223
2024-09-14,fl,5.5646838112339365,7.0,6.691304597186898,6.655678919047137
2022-12-24,fl,5.625496507155748,7.0,9.910576121808795,9.45640959772539
2024-02-10,fl,10.261231277641416,9.0,9.362877877039136,6.953178308804942
2023-09-09,fl,6.2157382016108205,8.0,6.656504439777173,6.235871739049877
2024-10-12,fl,1.2232385843455313,2.0,2.1000645456035927,2.272767575115438
2022-01-15,fl,37.863692265099765,10.0,23.925295715961134,23.650532479389632
2023-07-22,fl,4.234531808853326,6.0,2.2629612961000367,2.0944354448040565
2022-10-22,fl,1.4165945797371304,2.0,2.2522478016340477,3.457602115529286
2024-09-28,fl,2.542407646419229,4.0,3.913384845234591,3.95016400455367
2024-05-25,fl,2.990743528477852,4.0,1.569170600101271,1.6679010492235298
2023-10-07,fl,1.8983772735843112,3.0,3.1860967700028398,4.470744999084346
2022-06-18,fl,11.146216519449034,10.0,5.886034937182446,6.69875215686778
2022-10-29,fl,2.172275909547613,4.0,2.7350031459492,4.029488863003323
2022-05-07,fl,4.946010314071774,7.0,3.9641626999998043,4.942884814630867
2023-06-17,fl,1.1609221097621267,2.0,1.2035274219865695,1.1576788075152558
2022-03-26,fl,0.506590370059423,1.0,1.022256568571089,1.2596661072056738
2022-04-09,fl,1.4762310588084628,2.0,1.4700723761077783,1.5675870483403727
2023-06-10,fl,0.9848659842014602,1.0,1.2472849208234236,1.138646516176122
2022-01-01,fl,71.62844442212065,10.0,16.316862970535816,16.817132702270086
2023-10-21,fl,2.308797054291017,4.0,3.1326604504932583,3.8446021312213627
2023-12-30,fl,10.621738601626781,9.0,12.98678838625147,13.426612343006465
2022-11-12,fl,1.472750597589848,2.0,2.3698584158494165,4.16566152815288
2024-08-03,fl,15.624741924007358,10.0,10.31307102332109,8.04561086713608
2024-06-01,fl,3.847594665392224,5.0,1.8184410776040953,1.9196465267735272
2022-07-02,fl,11.184880601318438,10.0,6.347146266753201,7.919451471635691
2023-07-15,fl,3.457708406061076,5.0,1.97433022311029,1.8397547308941802
2023-08-26,fl,7.269420073857184,8.0,5.965815376269866,4.928460463003365
2023-07-29,fl,6.411758112168779,8.0,3.1959869080360344,2.6598715520056477
2022-05-21,fl,7.097030645337874,8.0,6.280308691460824,6.680195048570809
2022-05-14,fl,5.617987867622199,7.0,4.879189803756914,5.777562843682242
2024-01-27,fl,10.803258776317229,9.0,10.953293144918169,8.15791195288097
2024-08-17,fl,8.146799021520103,9.0,9.439358973065787,7.937802818965551
2023-11-25,fl,2.165729377180266,4.0,3.7114660887032924,5.9461344923293
2024-05-18,fl,1.8777503869826022,3.0,1.3922462323804092,1.5296572616428368
2022-05-28,fl,11.475123326358478,10.0,6.8822237782030875,7.108935382268134
2023-12-16,fl,6.613673126161123,8.0,7.2639137589631595,9.706204999520299
2022-04-23,fl,1.9563406837519661,3.0,2.8996697023008897,3.148471298736332
2023-06-03,fl,1.252568451405506,2.0,1.4230159768711803,1.2903595250980617
2023-08-05,fl,7.411896505073646,8.0,3.8421985670595005,3.2308816282951645
2024-06-22,fl,7.256785576624014,8.0,3.27072397975427,3.0138146731451627
2022-10-01,fl,2.1597739932278492,4.0,2.460461372476355,3.7251455637545625
2022-01-22,fl,20.932211098975575,10.0,17.963452988240824,19.441221121099908
2023-12-02,fl,4.3405458679929785,6.0,5.62552455432858,7.551099470955711
2024-03-16,fl,2.298854713220754,4.0,3.8970494782418355,2.9234374035800426
2023-01-14,fl,4.861684061194133,7.0,7.251596773068978,6.029570303401613
2024-09-07,fl,7.1481197654836635,8.0,7.720927511061101,7.375129653235615
2022-07-09,fl,13.329544745631217,10.0,8.258226498663921,9.282657247267704
2024-01-06,fl,12.138279894990845,10.0,12.539754001964601,12.602657693837138
2023-12-23,fl,5.7570001609055454,7.0,10.287101916739879,11.338205199943935
2022-11-19,fl,1.8504723692275107,3.0,2.694505418819662,4.598416422726083
2022-02-12,fl,3.449392184142903,5.0,5.86199923733689,5.996289697795438
2022-11-05,fl,1.8417195729387426,3.0,2.6006038919502683,4.067804421843559
2022-03-05,fl,1.1101113227555228,2.0,1.5290296866532564,1.7570564215061715
2024-01-20,fl,5.714146856685952,7.0,9.348648987773736,8.363850738642606
2022-02-05,fl,8.167537171718408,9.0,8.529213229032589,9.177728646963654
2022-04-02,fl,1.808925946737368,3.0,1.1290722848799442,1.2453132965001892
2022-09-17,fl,3.7517841308177426,5.0,4.918244537366946,5.142476786077141
2023-07-08,fl,2.5177283688383336,4.0,1.9471747381035451,1.6230861421988532
2024-07-06,fl,10.548988212897129,9.0,4.599449337342172,4.447756676424531
2022-03-19,fl,1.903278821885825,3.0,1.0748258635932226,1.206996837026257
2023-02-25,fl,2.439660387537544,4.0,4.1428930192926945,5.803014865706193
2023-03-18,fl,1.5801154421669827,3.0,3.0188311124701697,4.710454071720841
2022-09-24,fl,4.420633471396929,6.0,4.727034937085796,4.584053109698752
2024-06-08,fl,4.890425516464273,7.0,2.0445821222783978,2.182508301295843
2024-01-13,fl,12.629288061071627,10.0,10.3699923153957,10.151105972389214
2024-07-20,fl,14.9338702458705,10.0,7.591448437493616,6.166558413871416
2022-09-03,fl,4.828386589934935,7.0,6.283808637704309,5.8386493595092945
2022-02-26,fl,1.2192106704565568,2.0,2.381262399862121,2.5816523960291224
2023-04-22,fl,0.5635378562939688,1.0,1.7917425835325842,2.1682622099554676
2022-01-08,fl,52.675879878133514,10.0,25.899294254103808,23.705693483863207
2023-05-13,fl,0.8813665732341933,1.0,1.7688987521496264,1.9579629589720895
2022-02-19,fl,3.470052452084357,5.0,3.8037220393231883,3.9109744745339867
2024-04-13,fl,1.5948382547042486,3.0,2.0641478045106307,1.8050910700295058
2023-11-11,fl,1.5539389037397402,3.0,3.550894548819459,4.840767285642494
2022-08-06,fl,8.916048193872548,9.0,8.48116032800392,7.900330285935948
2023-02-04,fl,3.788937540037222,5.0,7.033921114718183,6.134214649242879
2023-01-21,fl,4.721514018476785,7.0,6.7402757928473624,5.701226148947399
2022-12-31,fl,9.091712726448984,9.0,13.001152219708578,10.840910193265492
2024-08-31,fl,8.49808282605692,9.0,8.948979752590354,7.7763183226701
2022-07-16,fl,12.68369955948787,10.0,9.219803699052214,9.018522631132036
2023-09-23,fl,4.304435363203656,6.0,4.329656206014256,5.33174110167687
2024-10-19,fl,1.1845037391211934,2.0,1.9000842423375106,1.9350640616339883
2023-09-30,fl,4.003856373796551,6.0,3.6330349685190177,5.027185691002783
2024-04-06,fl,1.5237795491884354,3.0,2.421381384922199,2.089119032784404
2023-09-02,fl,7.669108866556835,8.0,6.446189945190888,5.6599519309712445
2024-04-20,fl,1.4737822221232821,2.0,1.5836252615793698,1.5208429691245278
2022-07-23,fl,11.22959535628848,10.0,9.503478290766331,9.550351810618482
2022-08-27,fl,5.87798425914187,7.0,6.623400661696164,6.522764971717187
2023-04-15,fl,1.175995571486193,2.0,2.1589920625597108,2.7872200163035217
2022-07-30,fl,10.565025967137363,9.0,8.693203767961982,8.857882889406902
2024-03-02,fl,4.883175517082472,7.0,7.220137264242391,4.935880347974075
2022-10-15,fl,1.2628238718612081,2.0,2.1085666970860673,3.379504809909491
2023-03-04,fl,1.9075183253921844,3.0,3.861193629940645,5.140581123845883
2024-07-27,fl,11.014252330299785,10.0,8.714442394240544,6.661786776175179
2024-02-03,fl,6.399390238249773,8.0,10.048914339094566,7.019405532208694
2022-03-12,fl,0.4029371402346492,1.0,1.2274758558551624,1.4736183011626238
2022-12-03,fl,5.5144539724242065,7.0,7.050898595303196,8.582128010948434
2023-03-25,fl,1.9749061757793598,3.0,3.708442165349462,4.400414434015628
2022-11-26,fl,2.8489821196420526,4.0,3.207317808063194,5.39243709162515
2022-04-30,fl,2.9358181627502553,4.0,3.1400657520073483,3.911413791497076
2022-06-04,fl,9.98201048590163,9.0,6.90168121418197,7.22381681214419
2024-05-11,fl,1.4285877908992137,2.0,1.3339119946101796,1.364568684953574
2023-05-27,fl,1.2947480248176375,2.0,1.4870434832600403,1.5793852608860208
2022-06-25,fl,13.633233111501887,10.0,6.231397556300024,7.2177121781219675
2022-12-10,fl,4.279095385308232,6.0,6.285863112302053,8.437218754250006
2024-04-27,fl,1.4971293357110729,2.0,1.412155665914299,1.3643779577860444
2023-01-28,fl,5.467198716639256,7.0,6.829698211390246,5.804668206659576
2024-07-13,fl,15.721824341698275,10.0,5.839661053731842,5.4769371973983
2023-07-01,fl,1.9165836749827716,3.0,1.6522469883604698,1.3544904926571018
2023-12-09,fl,4.341268566584067,6.0,5.900493926472899,8.579611677511679
2024-08-24,fl,8.148625278142909,9.0,9.870328052299568,8.198974340813665
2023-05-06,fl,1.444020731813474,2.0,1.9078794558685783,2.049387369309628
2023-04-01,fl,1.3429095458210019,2.0,2.9988548136681388,3.4547164790353753
2024-03-30,fl,2.279616136989759,4.0,2.685406628549082,2.36132726554885
2022-08-13,fl,7.135196454988948,8.0,7.140479316670037,7.252818031393442
2024-09-21,fl,4.059369162454196,6.0,5.28272907662674,5.2812205813309445
2024-03-23,fl,2.075109575884144,4.0,3.0887601804508993,2.518054484127927
2022-12-17,fl,5.47879910467406,7.0,7.50857896357271,9.000582166153498
2023-04-29,fl,0.749035276984779,1.0,1.6867369508694998,1.892072405463939
2023-11-04,fl,2.2192875384179933,4.0,3.2453955078210743,4.318962366906735
2023-05-20,fl,0.7229350153035501,1.0,1.5790380854694166,1.6860578363007623
2022-10-08,fl,0.9450606341987648,1.0,2.109555777710762,3.473413204288853
2024-02-24,fl,5.2271901500662965,7.0,8.817641910813363,5.964976570074915
2024-02-17,fl,6.785690093309024,8.0,8.932921674184477,6.552185867668914
2023-11-18,fl,1.886132094330264,3.0,3.635995928877021,5.234065439265072
2023-08-19,fl,4.632290264382217,7.0,5.144897009778413,4.34551254142467
